Date,Market,Crop,Price
2024-01-05,Belagavi,Carrot,44.16
2024-01-05,Belagavi,Cabbage,24.54
2024-01-05,Belagavi,Chilli,65.61
2024-01-05,Belagavi,Beans,51.15
2024-01-05,Belagavi,Brinjal,33.9
2024-01-05,Belagavi,Cauliflower,40.16
2024-01-05,Ballari,Tomato,31.78
2024-01-05,Ballari,Onion,23.46
2024-01-05,Ballari,Potato,23.62
2024-01-05,Ballari,Rice,45.54
2024-01-05,Ballari,Wheat,45.14
2024-01-05,Ballari,Maize,29.77
2024-01-05,Ballari,Carrot,38.92
2024-01-05,Ballari,Cabbage,18.35
2024-01-05,Ballari,Chilli,67.29
2024-01-05,Ballari,Beans,51.27
2024-01-05,Ballari,Brinjal,36.33
2024-01-05,Ballari,Cauliflower,39.94
2024-01-05,Davanagere,Tomato,36.1
2024-01-05,Davanagere,Onion,28.87
2024-01-05,Davanagere,Potato,22.82
2024-01-05,Davanagere,Rice,45.76
2024-01-05,Davanagere,Wheat,46.87
2024-01-05,Davanagere,Maize,31.17
2024-01-05,Davanagere,Carrot,41.92
2024-01-05,Davanagere,Cabbage,22.55
2024-01-05,Davanagere,Chilli,62.94
2024-01-05,Davanagere,Beans,54.38
2024-01-05,Davanagere,Brinjal,31.77
2024-01-05,Davanagere,Cauliflower,38.54
2024-01-05,Shivamogga,Tomato,37.85
2024-01-05,Shivamogga,Onion,28.77
2024-01-05,Shivamogga,Potato,30.3
2024-01-05,Shivamogga,Rice,47.29
2024-01-05,Shivamogga,Wheat,46.46
2024-01-05,Shivamogga,Maize,33.19
2024-01-05,Shivamogga,Carrot,42.67
2024-01-05,Shivamogga,Cabbage,22.15
2024-01-05,Shivamogga,Chilli,67.52
2024-01-05,Shivamogga,Beans,53.95
2024-01-05,Shivamogga,Brinjal,35.89
2024-01-05,Shivamogga,Cauliflower,45.23
2024-01-05,Hassan,Tomato,40.26
2024-01-05,Hassan,Onion,27.79
2024-01-05,Hassan,Potato,26.31
2024-01-05,Hassan,Rice,50.22
2024-01-05,Hassan,Wheat,45.26
2024-01-05,Hassan,Maize,34.92
2024-01-05,Hassan,Carrot,37.01
2024-01-05,Hassan,Cabbage,21.03
2024-01-05,Hassan,Chilli,67.63
2024-01-05,Hassan,Beans,50.6
2024-01-05,Hassan,Brinjal,32.73
2024-01-05,Hassan,Cauliflower,37.94
2024-01-05,Tumakuru,Tomato,31.37
2024-01-05,Tumakuru,Onion,27.95
2024-01-05,Tumakuru,Potato,25.09
2024-01-05,Tumakuru,Rice,46.67
2024-01-05,Tumakuru,Wheat,40.2
2024-01-05,Tumakuru,Maize,32.0
2024-01-05,Tumakuru,Carrot,39.97
2024-01-05,Tumakuru,Cabbage,21.98
2024-01-05,Tumakuru,Chilli,66.84
2024-01-05,Tumakuru,Beans,55.74
2024-01-05,Tumakuru,Brinjal,36.65
2024-01-05,Tumakuru,Cauliflower,41.34
2024-01-05,Chikkamagaluru,Tomato,39.63
2024-01-05,Chikkamagaluru,Onion,34.81
2024-01-05,Chikkamagaluru,Potato,26.75
2024-01-05,Chikkamagaluru,Rice,51.7
2024-01-05,Chikkamagaluru,Wheat,46.53
2024-01-05,Chikkamagaluru,Maize,36.61
2024-01-05,Chikkamagaluru,Carrot,43.96
2024-01-05,Chikkamagaluru,Cabbage,21.92
2024-01-05,Chikkamagaluru,Chilli,65.67
2024-01-05,Chikkamagaluru,Beans,53.8
2024-01-05,Chikkamagaluru,Brinjal,39.34
2024-01-05,Chikkamagaluru,Cauliflower,43.9
2024-01-05,Kalaburagi,Tomato,31.65
2024-01-05,Kalaburagi,Onion,23.34
2024-01-05,Kalaburagi,Potato,23.85
2024-01-05,Kalaburagi,Rice,47.94
2024-01-05,Kalaburagi,Wheat,43.89
2024-01-05,Kalaburagi,Maize,28.35
2024-01-05,Kalaburagi,Carrot,36.29
2024-01-05,Kalaburagi,Cabbage,16.99
2024-01-05,Kalaburagi,Chilli,59.66
2024-01-05,Kalaburagi,Beans,49.8
2024-01-05,Kalaburagi,Brinjal,30.92
2024-01-05,Kalaburagi,Cauliflower,36.35
2024-01-06,Bangalore,Tomato,35.16
2024-01-06,Bangalore,Onion,35.13
2024-01-06,Bangalore,Potato,30.12
2024-01-06,Bangalore,Rice,52.03
2024-01-06,Bangalore,Wheat,49.04
2024-01-06,Bangalore,Maize,37.43
2024-01-06,Bangalore,Carrot,42.81
2024-01-06,Bangalore,Cabbage,23.59
2024-01-06,Bangalore,Chilli,64.75
2024-01-06,Bangalore,Beans,57.48
2024-01-06,Bangalore,Brinjal,37.19
2024-01-06,Bangalore,Cauliflower,44.64
2024-01-06,Mysore,Tomato,39.76
2024-01-06,Mysore,Onion,26.88
2024-01-06,Mysore,Potato,26.11
2024-01-06,Mysore,Rice,50.51
2024-01-06,Mysore,Wheat,43.36
2024-01-06,Mysore,Maize,28.16
2024-01-06,Mysore,Carrot,38.21
2024-01-06,Mysore,Cabbage,22.1
2024-01-06,Mysore,Chilli,67.79
2024-01-06,Mysore,Beans,56.29
2024-01-06,Mysore,Brinjal,34.07
2024-01-06,Mysore,Cauliflower,42.98
2024-01-06,Hubli,Tomato,35.74
2024-01-06,Hubli,Onion,33.99
2024-01-06,Hubli,Potato,28.94
2024-01-06,Hubli,Rice,50.83
2024-01-06,Hubli,Wheat,44.07
2024-01-06,Hubli,Maize,30.95
2024-01-06,Hubli,Carrot,39.02
2024-01-06,Hubli,Cabbage,28.19
2024-01-06,Hubli,Chilli,66.66
2024-01-06,Hubli,Beans,54.55
2024-01-06,Hubli,Brinjal,40.33
2024-01-06,Hubli,Cauliflower,43.69
2024-01-06,Mangalore,Tomato,39.77
2024-01-06,Mangalore,Onion,31.74
2024-01-06,Mangalore,Potato,25.93
2024-01-06,Mangalore,Rice,51.32
2024-01-06,Mangalore,Wheat,48.48
2024-01-06,Mangalore,Maize,35.43
2024-01-06,Mangalore,Carrot,44.51
2024-01-06,Mangalore,Cabbage,24.06
2024-01-06,Mangalore,Chilli,69.82
2024-01-06,Mangalore,Beans,59.85
2024-01-06,Mangalore,Brinjal,37.93
2024-01-06,Mangalore,Cauliflower,46.02
2024-01-06,Belagavi,Tomato,34.4
2024-01-06,Belagavi,Onion,34.21
2024-01-06,Belagavi,Potato,27.3
2024-01-06,Belagavi,Rice,48.34
2024-01-06,Belagavi,Wheat,41.7
2024-01-06,Belagavi,Maize,32.84
2024-01-06,Belagavi,Carrot,40.85
2024-01-06,Belagavi,Cabbage,21.18
2024-01-06,Belagavi,Chilli,71.37
2024-01-06,Belagavi,Beans,57.73
2024-01-06,Belagavi,Brinjal,36.12
2024-01-06,Belagavi,Cauliflower,39.37
2024-01-06,Ballari,Tomato,37.09
2024-01-06,Ballari,Onion,27.42
2024-01-06,Ballari,Potato,25.16
2024-01-06,Ballari,Rice,47.5
2024-01-06,Ballari,Wheat,39.62
2024-01-06,Ballari,Maize,32.11
2024-01-06,Ballari,Carrot,41.27
2024-01-06,Ballari,Cabbage,19.38
2024-01-06,Ballari,Chilli,64.84
2024-01-06,Ballari,Beans,50.5
2024-01-06,Ballari,Brinjal,36.8
2024-01-06,Ballari,Cauliflower,39.5
2024-01-06,Davanagere,Tomato,39.46
2024-01-06,Davanagere,Onion,32.34
2024-01-06,Davanagere,Potato,23.64
2024-01-06,Davanagere,Rice,51.75
2024-01-06,Davanagere,Wheat,42.75
2024-01-06,Davanagere,Maize,34.9
2024-01-06,Davanagere,Carrot,39.49
2024-01-06,Davanagere,Cabbage,25.99
2024-01-06,Davanagere,Chilli,64.69
2024-01-06,Davanagere,Beans,51.82
2024-01-06,Davanagere,Brinjal,36.13
2024-01-06,Davanagere,Cauliflower,45.42
2024-01-06,Shivamogga,Tomato,37.35
2024-01-06,Shivamogga,Onion,27.62
2024-01-06,Shivamogga,Potato,26.74
2024-01-06,Shivamogga,Rice,49.19
2024-01-06,Shivamogga,Wheat,44.85
2024-01-06,Shivamogga,Maize,32.78
2024-01-06,Shivamogga,Carrot,40.07
2024-01-06,Shivamogga,Cabbage,23.0
2024-01-06,Shivamogga,Chilli,64.94
2024-01-06,Shivamogga,Beans,56.01
2024-01-06,Shivamogga,Brinjal,37.0
2024-01-06,Shivamogga,Cauliflower,40.3
2024-01-06,Hassan,Tomato,38.63
2024-01-06,Hassan,Onion,25.78
2024-01-06,Hassan,Potato,27.39
2024-01-06,Hassan,Rice,51.07
2024-01-06,Hassan,Wheat,45.92
2024-01-06,Hassan,Maize,30.52
2024-01-06,Hassan,Carrot,40.74
2024-01-06,Hassan,Cabbage,26.0
2024-01-06,Hassan,Chilli,70.28
2024-01-06,Hassan,Beans,53.39
2024-01-06,Hassan,Brinjal,31.73
2024-01-06,Hassan,Cauliflower,41.45
2024-01-06,Tumakuru,Tomato,36.15
2024-01-06,Tumakuru,Onion,31.39
2024-01-06,Tumakuru,Potato,27.42
2024-01-06,Tumakuru,Rice,47.95
2024-01-06,Tumakuru,Wheat,42.64
2024-01-06,Tumakuru,Maize,30.09
2024-01-06,Tumakuru,Carrot,40.21
2024-01-06,Tumakuru,Cabbage,21.71
2024-01-06,Tumakuru,Chilli,66.67
2024-01-06,Tumakuru,Beans,49.66
2024-01-06,Tumakuru,Brinjal,34.19
2024-01-06,Tumakuru,Cauliflower,44.18
2024-01-06,Chikkamagaluru,Tomato,37.14
2024-01-06,Chikkamagaluru,Onion,32.97
2024-01-06,Chikkamagaluru,Potato,28.63
2024-01-06,Chikkamagaluru,Rice,54.24
2024-01-06,Chikkamagaluru,Wheat,48.25
2024-01-06,Chikkamagaluru,Maize,36.3
2024-01-06,Chikkamagaluru,Carrot,40.47
2024-01-06,Chikkamagaluru,Cabbage,23.96
2024-01-06,Chikkamagaluru,Chilli,70.18
2024-01-06,Chikkamagaluru,Beans,57.51
2024-01-06,Chikkamagaluru,Brinjal,40.41
2024-01-06,Chikkamagaluru,Cauliflower,39.72
2024-01-06,Kalaburagi,Tomato,29.98
2024-01-06,Kalaburagi,Onion,27.48
2024-01-06,Kalaburagi,Potato,25.8
2024-01-06,Kalaburagi,Rice,50.41
2024-01-06,Kalaburagi,Wheat,42.4
2024-01-06,Kalaburagi,Maize,27.9
2024-01-06,Kalaburagi,Carrot,33.22
2024-01-06,Kalaburagi,Cabbage,21.5
2024-01-06,Kalaburagi,Chilli,66.41
2024-01-06,Kalaburagi,Beans,49.98
2024-01-06,Kalaburagi,Brinjal,33.98
2024-01-06,Kalaburagi,Cauliflower,41.66
2024-01-07,Bangalore,Tomato,34.88
2024-01-07,Bangalore,Onion,33.88
2024-01-07,Bangalore,Potato,25.86
2024-01-07,Bangalore,Rice,50.51
2024-01-07,Bangalore,Wheat,42.68
2024-01-07,Bangalore,Maize,33.76
2024-01-07,Bangalore,Carrot,42.04
2024-01-07,Bangalore,Cabbage,27.86
2024-01-07,Bangalore,Chilli,65.88
2024-01-07,Bangalore,Beans,52.15
2024-01-07,Bangalore,Brinjal,40.48
2024-01-07,Bangalore,Cauliflower,44.47
2024-01-07,Mysore,Tomato,34.44
2024-01-07,Mysore,Onion,32.82
2024-01-07,Mysore,Potato,22.66
2024-01-07,Mysore,Rice,49.2
2024-01-07,Mysore,Wheat,41.55
2024-01-07,Mysore,Maize,29.56
2024-01-07,Mysore,Carrot,35.59
2024-01-07,Mysore,Cabbage,25.95
2024-01-07,Mysore,Chilli,69.73
2024-01-07,Mysore,Beans,54.94
2024-01-07,Mysore,Brinjal,32.78
2024-01-07,Mysore,Cauliflower,41.05
2024-01-07,Hubli,Tomato,36.28
2024-01-07,Hubli,Onion,31.22
2024-01-07,Hubli,Potato,27.63
2024-01-07,Hubli,Rice,49.91
2024-01-07,Hubli,Wheat,42.52
2024-01-07,Hubli,Maize,35.28
2024-01-07,Hubli,Carrot,38.11
2024-01-07,Hubli,Cabbage,23.59
2024-01-07,Hubli,Chilli,67.38
2024-01-07,Hubli,Beans,52.41
2024-01-07,Hubli,Brinjal,37.09
2024-01-07,Hubli,Cauliflower,43.11
2024-01-07,Mangalore,Tomato,43.46
2024-01-07,Mangalore,Onion,30.88
2024-01-07,Mangalore,Potato,32.34
2024-01-07,Mangalore,Rice,53.78
2024-01-07,Mangalore,Wheat,44.71
2024-01-07,Mangalore,Maize,35.04
2024-01-07,Mangalore,Carrot,44.0
2024-01-07,Mangalore,Cabbage,28.47
2024-01-07,Mangalore,Chilli,65.91
2024-01-07,Mangalore,Beans,57.37
2024-01-07,Mangalore,Brinjal,38.49
2024-01-07,Mangalore,Cauliflower,47.75
2024-01-07,Belagavi,Tomato,35.81
2024-01-07,Belagavi,Onion,32.91
2024-01-07,Belagavi,Potato,27.37
2024-01-07,Belagavi,Rice,49.33
2024-01-07,Belagavi,Wheat,45.61
2024-01-07,Belagavi,Maize,33.48
2024-01-07,Belagavi,Carrot,41.94
2024-01-07,Belagavi,Cabbage,26.28
2024-01-07,Belagavi,Chilli,68.79
2024-01-07,Belagavi,Beans,57.22
2024-01-07,Belagavi,Brinjal,37.54
2024-01-07,Belagavi,Cauliflower,45.74
2024-01-07,Ballari,Tomato,35.69
2024-01-07,Ballari,Onion,25.99
2024-01-07,Ballari,Potato,23.04
2024-01-07,Ballari,Rice,48.15
2024-01-07,Ballari,Wheat,43.37
2024-01-07,Ballari,Maize,26.24
2024-01-07,Ballari,Carrot,35.88
2024-01-07,Ballari,Cabbage,23.5
2024-01-07,Ballari,Chilli,61.92
2024-01-07,Ballari,Beans,48.57
2024-01-07,Ballari,Brinjal,33.83
2024-01-07,Ballari,Cauliflower,43.29
2024-01-07,Davanagere,Tomato,36.76
2024-01-07,Davanagere,Onion,32.82
2024-01-07,Davanagere,Potato,28.16
2024-01-07,Davanagere,Rice,47.57
2024-01-07,Davanagere,Wheat,46.11
2024-01-07,Davanagere,Maize,31.37
2024-01-07,Davanagere,Carrot,41.97
2024-01-07,Davanagere,Cabbage,25.49
2024-01-07,Davanagere,Chilli,65.23
2024-01-07,Davanagere,Beans,50.44
2024-01-07,Davanagere,Brinjal,39.22
2024-01-07,Davanagere,Cauliflower,38.64
2024-01-07,Shivamogga,Tomato,41.25
2024-01-07,Shivamogga,Onion,33.4
2024-01-07,Shivamogga,Potato,28.31
2024-01-07,Shivamogga,Rice,54.36
2024-01-07,Shivamogga,Wheat,48.25
2024-01-07,Shivamogga,Maize,34.95
2024-01-07,Shivamogga,Carrot,39.44
2024-01-07,Shivamogga,Cabbage,26.84
2024-01-07,Shivamogga,Chilli,63.63
2024-01-07,Shivamogga,Beans,54.81
2024-01-07,Shivamogga,Brinjal,36.15
2024-01-07,Shivamogga,Cauliflower,43.9
2024-01-07,Hassan,Tomato,37.89
2024-01-07,Hassan,Onion,30.19
2024-01-07,Hassan,Potato,28.09
2024-01-07,Hassan,Rice,53.04
2024-01-07,Hassan,Wheat,40.38
2024-01-07,Hassan,Maize,29.39
2024-01-07,Hassan,Carrot,35.72
2024-01-07,Hassan,Cabbage,26.59
2024-01-07,Hassan,Chilli,67.01
2024-01-07,Hassan,Beans,56.84
2024-01-07,Hassan,Brinjal,33.29
2024-01-07,Hassan,Cauliflower,38.02
2024-01-07,Tumakuru,Tomato,38.11
2024-01-07,Tumakuru,Onion,31.79
2024-01-07,Tumakuru,Potato,22.93
2024-01-07,Tumakuru,Rice,47.78
2024-01-07,Tumakuru,Wheat,39.63
2024-01-07,Tumakuru,Maize,34.09
2024-01-07,Tumakuru,Carrot,36.95
2024-01-07,Tumakuru,Cabbage,22.46
2024-01-07,Tumakuru,Chilli,62.29
2024-01-07,Tumakuru,Beans,55.61
2024-01-07,Tumakuru,Brinjal,31.6
2024-01-07,Tumakuru,Cauliflower,40.14
2024-01-07,Chikkamagaluru,Tomato,39.88
2024-01-07,Chikkamagaluru,Onion,33.46
2024-01-07,Chikkamagaluru,Potato,31.08
2024-01-07,Chikkamagaluru,Rice,50.87
2024-01-07,Chikkamagaluru,Wheat,47.45
2024-01-07,Chikkamagaluru,Maize,30.75
2024-01-07,Chikkamagaluru,Carrot,40.83
2024-01-07,Chikkamagaluru,Cabbage,22.31
2024-01-07,Chikkamagaluru,Chilli,68.43
2024-01-07,Chikkamagaluru,Beans,54.78
2024-01-07,Chikkamagaluru,Brinjal,41.13
2024-01-07,Chikkamagaluru,Cauliflower,39.78
2024-01-07,Kalaburagi,Tomato,32.48
2024-01-07,Kalaburagi,Onion,26.06
2024-01-07,Kalaburagi,Potato,26.12
2024-01-07,Kalaburagi,Rice,49.36
2024-01-07,Kalaburagi,Wheat,37.31
2024-01-07,Kalaburagi,Maize,30.0
2024-01-07,Kalaburagi,Carrot,36.87
2024-01-07,Kalaburagi,Cabbage,24.34
2024-01-07,Kalaburagi,Chilli,62.38
2024-01-07,Kalaburagi,Beans,49.7
2024-01-07,Kalaburagi,Brinjal,30.03
2024-01-07,Kalaburagi,Cauliflower,35.49
2024-01-08,Bangalore,Tomato,41.39
2024-01-08,Bangalore,Onion,31.24
2024-01-08,Bangalore,Potato,28.9
2024-01-08,Bangalore,Rice,52.73
2024-01-08,Bangalore,Wheat,46.38
2024-01-08,Bangalore,Maize,29.77
2024-01-08,Bangalore,Carrot,43.9
2024-01-08,Bangalore,Cabbage,23.55
2024-01-08,Bangalore,Chilli,65.61
2024-01-08,Bangalore,Beans,56.12
2024-01-08,Bangalore,Brinjal,34.15
2024-01-08,Bangalore,Cauliflower,45.72
2024-01-08,Mysore,Tomato,34.26
2024-01-08,Mysore,Onion,27.33
2024-01-08,Mysore,Potato,28.56
2024-01-08,Mysore,Rice,48.23
2024-01-08,Mysore,Wheat,40.78
2024-01-08,Mysore,Maize,34.81
2024-01-08,Mysore,Carrot,35.62
2024-01-08,Mysore,Cabbage,26.47
2024-01-08,Mysore,Chilli,63.76
2024-01-08,Mysore,Beans,50.64
2024-01-08,Mysore,Brinjal,33.61
2024-01-08,Mysore,Cauliflower,39.0
2024-01-08,Hubli,Tomato,38.89
2024-01-08,Hubli,Onion,26.81
2024-01-08,Hubli,Potato,22.72
2024-01-08,Hubli,Rice,52.92
2024-01-08,Hubli,Wheat,42.5
2024-01-08,Hubli,Maize,31.19
2024-01-08,Hubli,Carrot,38.0
2024-01-08,Hubli,Cabbage,21.02
2024-01-08,Hubli,Chilli,69.53
2024-01-08,Hubli,Beans,54.81
2024-01-08,Hubli,Brinjal,38.57
2024-01-08,Hubli,Cauliflower,42.41
2024-01-08,Mangalore,Tomato,41.83
2024-01-08,Mangalore,Onion,32.71
2024-01-08,Mangalore,Potato,25.47
2024-01-08,Mangalore,Rice,52.63
2024-01-08,Mangalore,Wheat,50.16
2024-01-08,Mangalore,Maize,30.95
2024-01-08,Mangalore,Carrot,44.87
2024-01-08,Mangalore,Cabbage,29.54
2024-01-08,Mangalore,Chilli,69.77
2024-01-08,Mangalore,Beans,56.27
2024-01-08,Mangalore,Brinjal,42.31
2024-01-08,Mangalore,Cauliflower,41.09
2024-01-08,Belagavi,Tomato,37.43
2024-01-08,Belagavi,Onion,29.81
2024-01-08,Belagavi,Potato,28.09
2024-01-08,Belagavi,Rice,50.52
2024-01-08,Belagavi,Wheat,47.88
2024-01-08,Belagavi,Maize,29.19
2024-01-08,Belagavi,Carrot,37.25
2024-01-08,Belagavi,Cabbage,25.47
2024-01-08,Belagavi,Chilli,64.13
2024-01-08,Belagavi,Beans,52.8
2024-01-08,Belagavi,Brinjal,37.67
2024-01-08,Belagavi,Cauliflower,42.99
2024-01-08,Ballari,Tomato,33.2
2024-01-08,Ballari,Onion,31.56
2024-01-08,Ballari,Potato,23.85
2024-01-08,Ballari,Rice,47.23
2024-01-08,Ballari,Wheat,42.44
2024-01-08,Ballari,Maize,26.39
2024-01-08,Ballari,Carrot,39.22
2024-01-08,Ballari,Cabbage,24.42
2024-01-08,Ballari,Chilli,65.81
2024-01-08,Ballari,Beans,53.75
2024-01-08,Ballari,Brinjal,35.37
2024-01-08,Ballari,Cauliflower,37.32
2024-01-08,Davanagere,Tomato,36.21
2024-01-08,Davanagere,Onion,27.43
2024-01-08,Davanagere,Potato,24.31
2024-01-08,Davanagere,Rice,49.23
2024-01-08,Davanagere,Wheat,42.93
2024-01-08,Davanagere,Maize,28.36
2024-01-08,Davanagere,Carrot,39.02
2024-01-08,Davanagere,Cabbage,24.92
2024-01-08,Davanagere,Chilli,65.6
2024-01-08,Davanagere,Beans,50.82
2024-01-08,Davanagere,Brinjal,38.98
2024-01-08,Davanagere,Cauliflower,38.14
2024-01-08,Shivamogga,Tomato,40.26
2024-01-08,Shivamogga,Onion,27.35
2024-01-08,Shivamogga,Potato,23.37
2024-01-08,Shivamogga,Rice,52.51
2024-01-08,Shivamogga,Wheat,47.1
2024-01-08,Shivamogga,Maize,33.05
2024-01-08,Shivamogga,Carrot,41.29
2024-01-08,Shivamogga,Cabbage,25.09
2024-01-08,Shivamogga,Chilli,66.24
2024-01-08,Shivamogga,Beans,51.58
2024-01-08,Shivamogga,Brinjal,35.43
2024-01-08,Shivamogga,Cauliflower,43.92
2024-01-08,Hassan,Tomato,38.6
2024-01-08,Hassan,Onion,32.55
2024-01-08,Hassan,Potato,27.37
2024-01-08,Hassan,Rice,53.35
2024-01-08,Hassan,Wheat,44.4
2024-01-08,Hassan,Maize,30.41
2024-01-08,Hassan,Carrot,40.22
2024-01-08,Hassan,Cabbage,21.3
2024-01-08,Hassan,Chilli,67.85
2024-01-08,Hassan,Beans,51.39
2024-01-08,Hassan,Brinjal,32.47
2024-01-08,Hassan,Cauliflower,44.36
2024-01-08,Tumakuru,Tomato,34.54
2024-01-08,Tumakuru,Onion,30.7
2024-01-08,Tumakuru,Potato,25.19
2024-01-08,Tumakuru,Rice,51.06
2024-01-08,Tumakuru,Wheat,45.36
2024-01-08,Tumakuru,Maize,34.4
2024-01-08,Tumakuru,Carrot,41.15
2024-01-08,Tumakuru,Cabbage,23.51
2024-01-08,Tumakuru,Chilli,66.74
2024-01-08,Tumakuru,Beans,48.81
2024-01-08,Tumakuru,Brinjal,38.03
2024-01-08,Tumakuru,Cauliflower,43.24
2024-01-08,Chikkamagaluru,Tomato,36.74
2024-01-08,Chikkamagaluru,Onion,29.04
2024-01-08,Chikkamagaluru,Potato,29.22
2024-01-08,Chikkamagaluru,Rice,50.07
2024-01-08,Chikkamagaluru,Wheat,44.32
2024-01-08,Chikkamagaluru,Maize,29.65
2024-01-08,Chikkamagaluru,Carrot,44.56
2024-01-08,Chikkamagaluru,Cabbage,26.13
2024-01-08,Chikkamagaluru,Chilli,67.81
2024-01-08,Chikkamagaluru,Beans,52.74
2024-01-08,Chikkamagaluru,Brinjal,38.67
2024-01-08,Chikkamagaluru,Cauliflower,39.85
2024-01-08,Kalaburagi,Tomato,35.57
2024-01-08,Kalaburagi,Onion,24.32
2024-01-08,Kalaburagi,Potato,21.96
2024-01-08,Kalaburagi,Rice,45.33
2024-01-08,Kalaburagi,Wheat,39.56
2024-01-08,Kalaburagi,Maize,30.37
2024-01-08,Kalaburagi,Carrot,38.82
2024-01-08,Kalaburagi,Cabbage,21.14
2024-01-08,Kalaburagi,Chilli,60.28
2024-01-08,Kalaburagi,Beans,47.02
2024-01-08,Kalaburagi,Brinjal,29.86
2024-01-08,Kalaburagi,Cauliflower,39.54
2024-01-09,Bangalore,Tomato,40.08
2024-01-09,Bangalore,Onion,29.86
2024-01-09,Bangalore,Potato,28.98
2024-01-09,Bangalore,Rice,51.57
2024-01-09,Bangalore,Wheat,45.22
2024-01-09,Bangalore,Maize,31.87
2024-01-09,Bangalore,Carrot,43.73
2024-01-09,Bangalore,Cabbage,22.6
2024-01-09,Bangalore,Chilli,68.13
2024-01-09,Bangalore,Beans,53.95
2024-01-09,Bangalore,Brinjal,39.11
2024-01-09,Bangalore,Cauliflower,43.58
2024-01-09,Mysore,Tomato,38.02
2024-01-09,Mysore,Onion,26.05
2024-01-09,Mysore,Potato,24.85
2024-01-09,Mysore,Rice,50.48
2024-01-09,Mysore,Wheat,39.75
2024-01-09,Mysore,Maize,30.1
2024-01-09,Mysore,Carrot,37.38
2024-01-09,Mysore,Cabbage,20.78
2024-01-09,Mysore,Chilli,64.73
2024-01-09,Mysore,Beans,52.31
2024-01-09,Mysore,Brinjal,31.75
2024-01-09,Mysore,Cauliflower,43.66
2024-01-09,Hubli,Tomato,35.09
2024-01-09,Hubli,Onion,29.73
2024-01-09,Hubli,Potato,28.32
2024-01-09,Hubli,Rice,50.69
2024-01-09,Hubli,Wheat,47.35
2024-01-09,Hubli,Maize,35.14
2024-01-09,Hubli,Carrot,37.26
2024-01-09,Hubli,Cabbage,27.58
2024-01-09,Hubli,Chilli,64.02
2024-01-09,Hubli,Beans,50.84
2024-01-09,Hubli,Brinjal,40.06
2024-01-09,Hubli,Cauliflower,45.58
2024-01-09,Mangalore,Tomato,40.29
2024-01-09,Mangalore,Onion,33.27
2024-01-09,Mangalore,Potato,30.36
2024-01-09,Mangalore,Rice,52.03
2024-01-09,Mangalore,Wheat,43.61
2024-01-09,Mangalore,Maize,30.85
2024-01-09,Mangalore,Carrot,41.28
2024-01-09,Mangalore,Cabbage,29.1
2024-01-09,Mangalore,Chilli,70.63
2024-01-09,Mangalore,Beans,59.34
2024-01-09,Mangalore,Brinjal,42.04
2024-01-09,Mangalore,Cauliflower,41.39
2024-01-09,Belagavi,Tomato,40.44
2024-01-09,Belagavi,Onion,28.63
2024-01-09,Belagavi,Potato,27.4
2024-01-09,Belagavi,Rice,50.88
2024-01-09,Belagavi,Wheat,43.85
2024-01-09,Belagavi,Maize,31.17
2024-01-09,Belagavi,Carrot,39.4
2024-01-09,Belagavi,Cabbage,23.35
2024-01-09,Belagavi,Chilli,65.03
2024-01-09,Belagavi,Beans,54.77
2024-01-09,Belagavi,Brinjal,33.6
2024-01-09,Belagavi,Cauliflower,42.77
2024-01-09,Ballari,Tomato,37.93
2024-01-09,Ballari,Onion,26.48
2024-01-09,Ballari,Potato,25.51
2024-01-09,Ballari,Rice,50.24
2024-01-09,Ballari,Wheat,44.21
2024-01-09,Ballari,Maize,27.58
2024-01-09,Ballari,Carrot,34.86
2024-01-09,Ballari,Cabbage,19.26
2024-01-09,Ballari,Chilli,65.51
2024-01-09,Ballari,Beans,53.77
2024-01-09,Ballari,Brinjal,34.93
2024-01-09,Ballari,Cauliflower,37.1
2024-01-09,Davanagere,Tomato,38.87
2024-01-09,Davanagere,Onion,29.64
2024-01-09,Davanagere,Potato,27.72
2024-01-09,Davanagere,Rice,51.77
2024-01-09,Davanagere,Wheat,43.28
2024-01-09,Davanagere,Maize,35.08
2024-01-09,Davanagere,Carrot,40.2
2024-01-09,Davanagere,Cabbage,24.77
2024-01-09,Davanagere,Chilli,67.68
2024-01-09,Davanagere,Beans,56.6
2024-01-09,Davanagere,Brinjal,36.7
2024-01-09,Davanagere,Cauliflower,38.89
2024-01-09,Shivamogga,Tomato,34.23
2024-01-09,Shivamogga,Onion,30.22
2024-01-09,Shivamogga,Potato,25.11
2024-01-09,Shivamogga,Rice,48.88
2024-01-09,Shivamogga,Wheat,41.14
2024-01-09,Shivamogga,Maize,32.75
2024-01-09,Shivamogga,Carrot,39.17
2024-01-09,Shivamogga,Cabbage,24.3
2024-01-09,Shivamogga,Chilli,64.14
2024-01-09,Shivamogga,Beans,57.34
2024-01-09,Shivamogga,Brinjal,33.3
2024-01-09,Shivamogga,Cauliflower,45.6
2024-01-09,Hassan,Tomato,39.53
2024-01-09,Hassan,Onion,30.61
2024-01-09,Hassan,Potato,25.74
2024-01-09,Hassan,Rice,49.39
2024-01-09,Hassan,Wheat,44.12
2024-01-09,Hassan,Maize,34.02
2024-01-09,Hassan,Carrot,42.85
2024-01-09,Hassan,Cabbage,23.28
2024-01-09,Hassan,Chilli,69.16
2024-01-09,Hassan,Beans,54.9
2024-01-09,Hassan,Brinjal,34.26
